index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams
737,184.0,NICK BOLTON,2021,LB,"Agile feet and unrelenting play speed mirrors runners laterally and hits the accelerator through the hole and into contact physical striker and arrives at
the ball carrier with bad intentions decisive reads and won t hesitate or wait for the ball carrier to get to him outstanding anticipation versus the run to beat
blockers to the spot physical hands to work off blocks can turn and run  covering up wheel or seem routes intuitive by nature and a quick learner  he translates his
tape study to the field fiery and unforced mentality well respected by his teammates and described as a  consummate professional  by Missouri defensive
coordinator Ryan Walters for his character and work ethic durable and didn t miss any games in college highly productive starter  leading the team in tackles the
last two seasons ","Shorter than ideal and his frame appears near maxed out lacks ideal length  which shows on tackle attempts or when taking on blockers plays fast 
but doesn t have the make up speed to close the gap if he is late to shed the block doesn t show the same anticipation in coverage as he does versus the run needs
to improve his feel for routes and passing windows in zone coverage to bait and drive on throws ",nick bolton,nick bolton-LB,81322.0,nick bolton,LB,0.028251753752725088,agile foot unrelenting play speed mirror runner laterally hit accelerator hole contact physical striker arrives ball carrier bad intention decisive read hesitate wait ball carrier get outstanding anticipation versus run beat blocker spot physical hand work block turn run covering wheel seem route intuitive nature quick learner translates tape study field fiery unforced mentality well respected teammate described consummate professional missouri defensive coordinator ryan walter character work ethic durable miss game college highly productive starter leading team tackle last two season,shorter ideal frame appears near maxed lack ideal length show tackle attempt taking blocker play fast make speed close gap late shed block show anticipation coverage versus run need improve feel route passing window zone coverage bait drive throw,agile foot unrelenting play speed mirror runner laterally hit accelerator hole contact physical striker arrives ball carrier bad intention decisive read hesitate wait ball carrier get outstanding anticipation versus run beat blocker spot physical hand work block turn run covering wheel seem route intuitive nature quick learner translates tape study field fiery unforced mentality well respected teammate described consummate professional missouri defensive coordinator ryan walter character work ethic durable miss game college highly productive starter leading team tackle last two season shorter ideal frame appears near maxed lack ideal length show tackle attempt taking blocker play fast make speed close gap late shed block show anticipation coverage versus run need improve feel route passing window zone coverage bait drive throw,"['ball carrier', 'versus run', 'appears near', 'blocker play', 'blocker spot', 'carrier get', 'close gap', 'coverage versus', 'defensive coordinator', 'durable miss']"
738,185.0,JABRIL COX,2021,LB,"Looks and moves like an NFL linebacker excellent space athlete  smoothly transferring his weight and flipping his hips to run covers ground with his
gliding speed flashes a secondary burst in pursuit or when making plays on the football gets an early jump on plays  understanding situations  route concepts and
where the quarterback wants to go with the ball long armed tackler with the upper body strength to be a hit lift drive finisher productive and disciplined in
coverage  committing only three penalties the last three seasons natural ball skills with 26 passes defended and nine interceptions in his career mature  footballfocused mindset and quickly established himself as a team leader at LSU productive resume with 316 tackles and 38 5 tackles for loss over 48 career starts ","Inconsistent run fits and gap leverage undeveloped take on defender and gets choosy with his physicality when flowing downhill would benefit with
additional violence and grit to detach from blockers plays smooth  but not always sudden creates inaccurate angles in his pursuit shows several bad habits as a
tackler  leading with his shoulder or tackling too low spent most of his career versus FCS competition played through a torn labrum as a junior that required
offseason surgery ",jabril cox,jabril cox-LB,30669.0,jabril cox,LB,-0.001395474172064083,look move like nfl linebacker excellent space athlete smoothly transferring weight flipping hip run cover ground gliding speed flash secondary burst pursuit making play football get early jump play understanding situation route concept quarterback want ball long armed tackler upper body strength hit lift drive finisher productive disciplined coverage committing three penalty last three season natural ball skill pass defended nine interception career mature footballfocused mindset quickly established team leader lsu productive resume tackle tackle loss career start,inconsistent run fit gap leverage undeveloped take defender get choosy physicality flowing downhill would benefit additional violence grit detach blocker play smooth always sudden creates inaccurate angle pursuit show several bad habit tackler leading shoulder tackling low spent career versus fcs competition played torn labrum junior required offseason surgery,look move like nfl linebacker excellent space athlete smoothly transferring weight flipping hip run cover ground gliding speed flash secondary burst pursuit making play football get early jump play understanding situation route concept quarterback want ball long armed tackler upper body strength hit lift drive finisher productive disciplined coverage committing three penalty last three season natural ball skill pass defended nine interception career mature footballfocused mindset quickly established team leader lsu productive resume tackle tackle loss career start inconsistent run fit gap leverage undeveloped take defender get choosy physicality flowing downhill would benefit additional violence grit detach blocker play smooth always sudden creates inaccurate angle pursuit show several bad habit tackler leading shoulder tackling low spent career versus fcs competition played torn labrum junior required offseason surgery,"['bad habit', 'ball skill', 'blocker play', 'body strength', 'career start', 'cover ground', 'hip run', 'inconsistent run', 'interception career', 'last three']"
739,186.0,BARON BROWNING,2021,LB,"Great looking athlete on the hoof quick reactive movements and functional mirror skills smooth acceleration to open his hips and go shows the
athletic traits to hold up in one on one coverage versus backs or tight ends  staying on top of routes and winning body position uses his length to punch and detach
from second level blockers creates stopping power as a tackler with his core power and striking skills flashes promising pass rush skills waiting to be
cultivated improved eye use to track the quarterback s intentions played inside and outside in Ohio State s scheme and the Buckeyes  coaches speak highly of his
attitude as he filled in wherever was needed ","Late to recognize play design and identify developing run lanes needs to be quicker sorting through backfield movements  reading then reacting bad
habit of abandoning his gap has tunnel vision versus the run and needs to widen his vision to locate side angled blockers needs to better balance playing urgent but
also patient his overpursuit opens easy cutback lanes for ball carriers needs to eliminate the wasted steps in pursuit and coverage below average starting
experience and production  especially in coverage  two passes defended  zero interceptions  numerous nagging injuries plagued him over his OSU tenure  including
a groin issue  October 2019  ",baron browning,baron browning-LB,58095.0,baron browning,LB,0.0007434299270780188,great looking athlete hoof quick reactive movement functional mirror skill smooth acceleration open hip show athletic trait hold one one coverage versus back tight end staying top route winning body position us length punch detach second level blocker creates stopping power tackler core power striking skill flash promising pas rush skill waiting cultivated improved eye use track quarterback intention played inside outside ohio state scheme buckeye coach speak highly attitude filled wherever needed,late recognize play design identify developing run lane need quicker sorting backfield movement reading reacting bad habit abandoning gap tunnel vision versus run need widen vision locate side angled blocker need better balance playing urgent also patient overpursuit open easy cutback lane ball carrier need eliminate wasted step pursuit coverage average starting experience production especially coverage two pass defended zero interception numerous nagging injury plagued osu tenure including groin issue october,great looking athlete hoof quick reactive movement functional mirror skill smooth acceleration open hip show athletic trait hold one one coverage versus back tight end staying top route winning body position us length punch detach second level blocker creates stopping power tackler core power striking skill flash promising pas rush skill waiting cultivated improved eye use track quarterback intention played inside outside ohio state scheme buckeye coach speak highly attitude filled wherever needed late recognize play design identify developing run lane need quicker sorting backfield movement reading reacting bad habit abandoning gap tunnel vision versus run need widen vision locate side angled blocker need better balance playing urgent also patient overpursuit open easy cutback lane ball carrier need eliminate wasted step pursuit coverage average starting experience production especially coverage two pass defended zero interception numerous nagging injury plagued osu tenure including groin issue october,"['angled blocker', 'back tight', 'bad habit', 'ball carrier', 'blocker need', 'body position', 'carrier need', 'coverage average', 'coverage versus', 'inside outside']"
740,187.0,CHAZZ SURRATT,2021,LB,"NFL caliber athlete  checking boxes for his body fluidity  chase skills and pursuit acceleration quick to read his keys and flows to the lane improved his
ability to avoid blockers and swarm to the football closes with burst as a blitzer plays with the snap anticipation to scrape through gaps and disrupt the backfield
action  he had 22 5 tackles for loss in 22 starts at linebacker  leads with his face and brings his feet as a tackler much tougher and combative than expected for a
former quarterback instinctively reads routes and undercuts passing lanes smooth footwork to drop and stay connected to backs out of the backfield selfmotivated competitor and worked hard to transform his body and make the mental transition to linebacker two highly productive seasons at linebacker  averaging
9 4 tackles per game 
 191 ","Short arms and his body appears near maxed out undisciplined run fits can be redirected or taken for a ride by blockers  lacking thump in his take on
skills struggles shedding when he is squared up eyes are laser focused on the football and needs to improve his block recognition fly by pursuit angles and
struggles to break down as a tackler on the move  21 missed tackles the last two seasons  spends too much time on the ground needs to better attack body
positioning in coverage versus post up tight ends older prospect and will be 24 on draft weekend served a four game NCAA suspension for selling school issued
shoes  September 2018  his high school career was ended by ligament damage in his left elbow  November 2015   missed most of his sophomore season with torn
ligaments in his right wrist  September 2018   requiring surgery only two years of experience at linebacker ",chazz surratt,chazz surratt-LB,40313.0,chazz surratt,LB,0.003698371339493107,nfl caliber athlete checking box body fluidity chase skill pursuit acceleration quick read key flow lane improved ability avoid blocker swarm football close burst blitzer play snap anticipation scrape gap disrupt backfield action tackle loss start linebacker lead face brings foot tackler much tougher combative expected former quarterback instinctively read route undercut passing lane smooth footwork drop stay connected back backfield selfmotivated competitor worked hard transform body make mental transition linebacker two highly productive season linebacker averaging tackle per game,short arm body appears near maxed undisciplined run fit redirected taken ride blocker lacking thump take skill struggle shedding squared eye laser focused football need improve block recognition fly pursuit angle struggle break tackler move missed tackle last two season spends much time ground need better attack body positioning coverage versus post tight end older prospect draft weekend served four game ncaa suspension selling school issued shoe september high school career ended ligament damage left elbow november missed sophomore season torn ligament right wrist september requiring surgery two year experience linebacker,nfl caliber athlete checking box body fluidity chase skill pursuit acceleration quick read key flow lane improved ability avoid blocker swarm football close burst blitzer play snap anticipation scrape gap disrupt backfield action tackle loss start linebacker lead face brings foot tackler much tougher combative expected former quarterback instinctively read route undercut passing lane smooth footwork drop stay connected back backfield selfmotivated competitor worked hard transform body make mental transition linebacker two highly productive season linebacker averaging tackle per game short arm body appears near maxed undisciplined run fit redirected taken ride blocker lacking thump take skill struggle shedding squared eye laser focused football need improve block recognition fly pursuit angle struggle break tackler move missed tackle last two season spends much time ground need better attack body positioning coverage versus post tight end older prospect draft weekend served four game ncaa suspension selling school issued shoe september high school career ended ligament damage left elbow november missed sophomore season torn ligament right wrist september requiring surgery two year experience linebacker,"['appears near', 'averaging tackle', 'avoid blocker', 'backfield action', 'break tackler', 'burst blitzer', 'chase skill', 'coverage versus', 'draft weekend', 'foot tackler']"
741,188.0,PETE WERNER,2021,LB,"Plays with the lateral athleticism and burst in pursuit uses his hands to pass off blocks  redirect and chase leverages his gaps and stays assignment
sound in the run game shows range in coverage skilled at resetting his eyes and quickly finding the football leads with his face as a tackler and drives through his
man gives blockers the slip as a blitzer because of his quickness and steady effort plays with a gritty mentality and active hands high achiever in the classroom and
that intelligence translates to the field  former defensive coordinator Jeff Hafley   He s the type of guy I dream about coaching   compiled 35 starts across several
positions  including 445 special teams snaps ","Has some body tightness in his ankles and upper body has some spacing issues in coverage wasn t a playmaker when the ball was in the air up anddown open field tackler  allowing average ball carriers juke him in space tends to overrun lanes  giving the runner a chance to cut back spends too much time on
the ground and needs to protect himself versus cut blocks needs to eliminate the undisciplined penalties from his game stayed healthy at Ohio State  but had three
labrum surgeries in high school  a shoulder and then both hips  June 2016  ",pete werner,pete werner-LB,58093.0,pete werner,LB,-0.007344938266534855,play lateral athleticism burst pursuit us hand pas block redirect chase leverage gap stay assignment sound run game show range coverage skilled resetting eye quickly finding football lead face tackler drive man give blocker slip blitzer quickness steady effort play gritty mentality active hand high achiever classroom intelligence translates field former defensive coordinator jeff hafley type guy dream coaching compiled start across several position including special team snap,body tightness ankle upper body spacing issue coverage playmaker ball air anddown open field tackler allowing average ball carrier juke space tends overrun lane giving runner chance cut back spends much time ground need protect versus cut block need eliminate undisciplined penalty game stayed healthy ohio state three labrum surgery high school shoulder hip june,play lateral athleticism burst pursuit us hand pas block redirect chase leverage gap stay assignment sound run game show range coverage skilled resetting eye quickly finding football lead face tackler drive man give blocker slip blitzer quickness steady effort play gritty mentality active hand high achiever classroom intelligence translates field former defensive coordinator jeff hafley type guy dream coaching compiled start across several position including special team snap body tightness ankle upper body spacing issue coverage playmaker ball air anddown open field tackler allowing average ball carrier juke space tends overrun lane giving runner chance cut back spends much time ground need protect versus cut block need eliminate undisciplined penalty game stayed healthy ohio state three labrum surgery high school shoulder hip june,"['active hand', 'assignment sound', 'average ball', 'ball carrier', 'block need', 'blocker slip', 'body tightness', 'defensive coordinator', 'field tackler', 'high school']"
742,189.0,DERRICK BARNES,2021,LB,"Can really run  driving downhill on ball carriers or stringing out runs outside agile footwork to toggle between gaps unlocks and goes  accelerating in a
blink high energy defender trusts his backfield vision and shows a natural feel for where the ball carrier wants to go packed the muscle onto his frame puts his
lead shoulder into the gut of ball carriers  creating stopping power at contact on his tackle attempts vice grips for hands to finish tackles once he latches considered
a lead by example  reliable teammate and was named Purdue s recipient of the Big Ten Sportsmanship Award versatile experience as a pass rusher and off the ball
linebacker productive over his career with 225 tackles ","Long arms  but doesn t use them consistently to properly work off blocks struggles to scrape laterally and late to locate side angled blocks needs to
better anticipate blocking schemes to avoid contact mid pursuit tends to be tardy sniffing out misdirection or counters allows himself to get out of control as a
blitzer  making it easy for the quarterback to sidestep his advance inexperienced man cover defender needs to learn how to balance his eyes in coverage to track
both the quarterback and the target ",derrick barnes,derrick barnes-LB,58120.0,derrick barnes,LB,-0.023930159901311695,really run driving downhill ball carrier stringing run outside agile footwork toggle gap unlocks go accelerating blink high energy defender trust backfield vision show natural feel ball carrier want packed muscle onto frame put lead shoulder gut ball carrier creating stopping power contact tackle attempt vice grip hand finish tackle latch considered lead example reliable teammate named purdue recipient big ten sportsmanship award versatile experience pas rusher ball linebacker productive career tackle,long arm use consistently properly work block struggle scrape laterally late locate side angled block need better anticipate blocking scheme avoid contact mid pursuit tends tardy sniffing misdirection counter allows get control blitzer making easy quarterback sidestep advance inexperienced man cover defender need learn balance eye coverage track quarterback target,really run driving downhill ball carrier stringing run outside agile footwork toggle gap unlocks go accelerating blink high energy defender trust backfield vision show natural feel ball carrier want packed muscle onto frame put lead shoulder gut ball carrier creating stopping power contact tackle attempt vice grip hand finish tackle latch considered lead example reliable teammate named purdue recipient big ten sportsmanship award versatile experience pas rusher ball linebacker productive career tackle long arm use consistently properly work block struggle scrape laterally late locate side angled block need better anticipate blocking scheme avoid contact mid pursuit tends tardy sniffing misdirection counter allows get control blitzer making easy quarterback sidestep advance inexperienced man cover defender need learn balance eye coverage track quarterback target,"['ball carrier', 'angled block', 'backfield vision', 'balance eye', 'better anticipate', 'big ten', 'block need', 'blocking scheme', 'career tackle', 'cover defender']"
743,,CAMERON MCGRONE,2021,LB," Athletic  fluid mover who flies around the fieldmirrors the run well and doesnt allow ball carriers to shake him in the laneplays with an instant
reactor  allowing him to read and gohe always seems to be in the vicinity because of his football IQstrong wrap skills to latch on and put ball carriers on the
groundcalms his feet on the move to find his balance as an open field tacklercloses the gap in pursuit because of his speedsmooth hips to redirect his
momentum and cover tight ends in spacedisplays outstanding timing and burst as a blitzer  attacking with fast angles downhilldoesnt take plays off and is
constantly playing full goproductive when on the field ","Lacks ideal size and length and his frame appears near maxed outhis play strength doesnt match his intentionslacks the take on skills to work off
blockers  often getting lost in a crowdmust improve his fundamental hand usage and gap leverageplays in overdrive  leading to fly by missed tacklesinconsistent
coverage angles and struggles to challenge throws at the catch pointhis collegiate resume looks incomplete with only 15 starts and 91 tackles in his careerhis
medical evaluation will be crucial  Tore the ACL in his right knee as a junior in high school  November 2016   suffered a torn ACL in his left knee  November 2020  
which sidelined him for the pre draft process ",cameron mcgrone,cameron mcgrone-LB,81300.0,cameron mcgrone,LB,-0.0003667985924395773,athletic fluid mover fly around fieldmirrors run well doesnt allow ball carrier shake laneplays instant reactor allowing read gohe always seems vicinity football iqstrong wrap skill latch put ball carrier groundcalms foot move find balance open field tacklercloses gap pursuit speedsmooth hip redirect momentum cover tight end spacedisplays outstanding timing burst blitzer attacking fast angle downhilldoesnt take play constantly playing full goproductive field,lack ideal size length frame appears near maxed outhis play strength doesnt match intentionslacks take skill work blocker often getting lost crowdmust improve fundamental hand usage gap leverageplays overdrive leading fly missed tacklesinconsistent coverage angle struggle challenge throw catch pointhis collegiate resume look incomplete start tackle careerhis medical evaluation crucial tore acl right knee junior high school november suffered torn acl left knee november sidelined pre draft process,athletic fluid mover fly around fieldmirrors run well doesnt allow ball carrier shake laneplays instant reactor allowing read gohe always seems vicinity football iqstrong wrap skill latch put ball carrier groundcalms foot move find balance open field tacklercloses gap pursuit speedsmooth hip redirect momentum cover tight end spacedisplays outstanding timing burst blitzer attacking fast angle downhilldoesnt take play constantly playing full goproductive field lack ideal size length frame appears near maxed outhis play strength doesnt match intentionslacks take skill work blocker often getting lost crowdmust improve fundamental hand usage gap leverageplays overdrive leading fly missed tacklesinconsistent coverage angle struggle challenge throw catch pointhis collegiate resume look incomplete start tackle careerhis medical evaluation crucial tore acl right knee junior high school november suffered torn acl left knee november sidelined pre draft process,"['ball carrier', 'acl left', 'acl right', 'appears near', 'burst blitzer', 'carrier shake', 'challenge throw', 'coverage angle', 'draft process', 'fast angle']"
744,190.0,MONTY RICE,2021,LB,"Solidly strapped with packed on bulk hits like a freight train  closing with a head of steam as physical as any linebacker in the draft class and seeks out
contact has vice grips for hands to drag down ball carriers with his fingertips scrapes along the line of scrimmage to string runs outside above average eye
discipline to sort out the backfield action and properly react adequate job zone dropping and covering the seam hyper competitive  which can backfire at times  but
his coaches say he takes hard coaching well plays through nagging injuries with NFL level toughness very good tackle production over his career ","Straight linish athlete consistently plays in overdrive  leading to wild angles and breakdown issues forced to make a lot of stops with his
outstretched hands because he routinely overruns his target could benefit by improving his tackling strike zone attacks downhill with force and power  but
inconsistent take on skills  leaving him lost in a crowd needs to infuse more patience into his run fits doesn t have the range or change of direction skills to
consistently stay attached in man coverage durability has been an issue for him as he has missed time with a knee injury  September 2018   a left foot sprain
 November 2018  and a nagging foot injury  October 2020  ",monty rice,monty rice-LB,57839.0,monty rice,LB,-0.005552667578477032,solidly strapped packed bulk hit like freight train closing head steam physical linebacker draft class seek contact vice grip hand drag ball carrier fingertip scrape along line scrimmage string run outside average eye discipline sort backfield action properly react adequate job zone dropping covering seam hyper competitive backfire time coach say take hard coaching well play nagging injury nfl level toughness good tackle production career,straight linish athlete consistently play overdrive leading wild angle breakdown issue forced make lot stop outstretched hand routinely overrun target could benefit improving tackling strike zone attack downhill force power inconsistent take skill leaving lost crowd need infuse patience run fit range change direction skill consistently stay attached man coverage durability issue missed time knee injury september left foot sprain november nagging foot injury october,solidly strapped packed bulk hit like freight train closing head steam physical linebacker draft class seek contact vice grip hand drag ball carrier fingertip scrape along line scrimmage string run outside average eye discipline sort backfield action properly react adequate job zone dropping covering seam hyper competitive backfire time coach say take hard coaching well play nagging injury nfl level toughness good tackle production career straight linish athlete consistently play overdrive leading wild angle breakdown issue forced make lot stop outstretched hand routinely overrun target could benefit improving tackling strike zone attack downhill force power inconsistent take skill leaving lost crowd need infuse patience run fit range change direction skill consistently stay attached man coverage durability issue missed time knee injury september left foot sprain november nagging foot injury october,"['backfield action', 'ball carrier', 'change direction', 'coach say', 'direction skill', 'eye discipline', 'foot injury', 'head steam', 'hit like', 'inconsistent take']"
745,191.0,ISAIAH MCDUFFIE,2021,LB,"Active tone setter because of his play speed and aggressive motor covers ground with open field acceleration makes plays at both sidelines quick to
key and flow  understanding football geometry to stay ahead of blocks faces up the ball carrier and runs his feet at contact to drive through tackle attempts smooth
weight transfer to turn and run with backs in coverage has some pop in his upper half to shed tight end blocks flashes a closing burst as a blitzer son of a coach
and wired right for the position  BC head coach Jeff Hafley   He s got the right attitude  the right makeup  the right mentality   high volume tackler  averaging 8 2
tackles per game the last three seasons ","Slightly smaller frame and lacks ideal length or growth potential for the position struggles to extend and take on climbing blockers tends to react
before reading  leading to wasted steps will occasionally arrive too hot and needs to stay disciplined as a tackler struggles to get his head turned to locate in
coverage  leading to premature contact downfield his combative play personality will show itself past the whistle  leading to fouls missed most of the 2019 season
after knee surgery during spring drills ",isaiah mcduffie,isaiah mcduffie-LB,57754.0,isaiah mcduffie,LB,-0.027550671524638953,active tone setter play speed aggressive motor cover ground open field acceleration make play sideline quick key flow understanding football geometry stay ahead block face ball carrier run foot contact drive tackle attempt smooth weight transfer turn run back coverage pop upper half shed tight end block flash closing burst blitzer son coach wired right position head coach jeff hafley got right attitude right makeup right mentality high volume tackler averaging tackle per game last three season,slightly smaller frame lack ideal length growth potential position struggle extend take climbing blocker tends react reading leading wasted step occasionally arrive hot need stay disciplined tackler struggle get head turned locate coverage leading premature contact downfield combative play personality show past whistle leading foul missed season knee surgery spring drill,active tone setter play speed aggressive motor cover ground open field acceleration make play sideline quick key flow understanding football geometry stay ahead block face ball carrier run foot contact drive tackle attempt smooth weight transfer turn run back coverage pop upper half shed tight end block flash closing burst blitzer son coach wired right position head coach jeff hafley got right attitude right makeup right mentality high volume tackler averaging tackle per game last three season slightly smaller frame lack ideal length growth potential position struggle extend take climbing blocker tends react reading leading wasted step occasionally arrive hot need stay disciplined tackler struggle get head turned locate coverage leading premature contact downfield combative play personality show past whistle leading foul missed season knee surgery spring drill,"['aggressive motor', 'ahead block', 'averaging tackle', 'ball carrier', 'burst blitzer', 'carrier run', 'climbing blocker', 'closing burst', 'cover ground', 'coverage leading']"
746,192.0,TONY FIELDS II,2021,LB,"Rangy athlete with the speed to make plays at either sideline quick to process and key versus the run uses his agility to slither around blocks and find
the ball carrier relies on timing and physicality to strike and shed versus blockers calms his feet well in space to break down as a tackler flexible hips and lower
body to cleanly change directions very active in zone coverage  sensing throwing lanes and forcing quarterbacks to go elsewhere quickly established himself as a
team leader and tone setter once he arrived at West Virginia  according to the coaches durable and tough  playing through minor injuries and making 45 career
starts highly productive with at least 88 tackles in each of his four collegiate seasons ","Smallish frame and doesn t have prototypical length or growth potential struggles to leverage gaps versus blockers and can be eaten up near the line
of scrimmage needs to stay disciplined with his run fits and hold contain inconsistent finishing strength when his tackling technique isn t perfect needs to avoid
the mental mistakes  two targeting fouls and a horse collar penalty on three of the 2020 tapes studied  it is tough for him to work off contact mid pursuit will
occasionally get too relaxed with his coverage reps  finding himself lost in space ",tony fields,tony fields-LB,57698.0,tony fields,LB,-0.010401218961139755,rangy athlete speed make play either sideline quick process key versus run us agility slither around block find ball carrier relies timing physicality strike shed versus blocker calm foot well space break tackler flexible hip lower body cleanly change direction active zone coverage sensing throwing lane forcing quarterback elsewhere quickly established team leader tone setter arrived west virginia according coach durable tough playing minor injury making career start highly productive least tackle four collegiate season,smallish frame prototypical length growth potential struggle leverage gap versus blocker eaten near line scrimmage need stay disciplined run fit hold contain inconsistent finishing strength tackling technique perfect need avoid mental mistake two targeting foul horse collar penalty three tape studied tough work contact mid pursuit occasionally get relaxed coverage rep finding lost space,rangy athlete speed make play either sideline quick process key versus run us agility slither around block find ball carrier relies timing physicality strike shed versus blocker calm foot well space break tackler flexible hip lower body cleanly change direction active zone coverage sensing throwing lane forcing quarterback elsewhere quickly established team leader tone setter arrived west virginia according coach durable tough playing minor injury making career start highly productive least tackle four collegiate season smallish frame prototypical length growth potential struggle leverage gap versus blocker eaten near line scrimmage need stay disciplined run fit hold contain inconsistent finishing strength tackling technique perfect need avoid mental mistake two targeting foul horse collar penalty three tape studied tough work contact mid pursuit occasionally get relaxed coverage rep finding lost space,"['around block', 'ball carrier', 'break tackler', 'calm foot', 'career start', 'change direction', 'coverage rep', 'either sideline', 'find ball', 'finishing strength']"
747,,BUDDY JOHNSON,2021,LB,"Athletic  high energy defenderquick to decipher and reactdoes a nice job scraping and working down the line of scrimmagefluid body control to
weave around blockersexplosive hands to punch his way out of trouble  escaping the clutch of linemenphysical wrap tackleralways ball searching to rip the ball
out in coveragesenior captainmade the defensive calls and aligned the personnelthe Texas A M coaches singled him out as the off field leader who guided his
teammates through quarantinespent time at all three linebacker spotshis production got better and better  recording 10 plus tackles in six of the 10 games as a
seniorwas a mainstay on special teams coverages  557 career snaps ","Doesnt have the frame or base to be a thumper and will go in reverse at times when attacking the holehis finishing strength as a tackler can be
improved to avoid the slide off missescan be controlled at the line of scrimmage when he tries to turn his body instead of using his handsdoesnt play sure of
himself in coveragestruggles to balance his eyes and anticipate route combinations in his dropshis pattern awareness and depth must improve  he allowed 17
catches for 247 yards and three touchdowns in 2020 ",buddy johnson,buddy johnson-LB,58189.0,buddy johnson,LB,-0.0003277737882408139,athletic high energy defenderquick decipher reactdoes nice job scraping working line scrimmagefluid body control weave around blockersexplosive hand punch way trouble escaping clutch linemenphysical wrap tackleralways ball searching rip ball coveragesenior captainmade defensive call aligned personnelthe texas coach singled field leader guided teammate quarantinespent time three linebacker spotshis production got better better recording plus tackle six game seniorwas mainstay special team coverage career snap,doesnt frame base thumper reverse time attacking holehis finishing strength tackler improved avoid slide missescan controlled line scrimmage try turn body instead using handsdoesnt play sure coveragestruggles balance eye anticipate route combination dropshis pattern awareness depth must improve allowed catch yard three touchdown,athletic high energy defenderquick decipher reactdoes nice job scraping working line scrimmagefluid body control weave around blockersexplosive hand punch way trouble escaping clutch linemenphysical wrap tackleralways ball searching rip ball coveragesenior captainmade defensive call aligned personnelthe texas coach singled field leader guided teammate quarantinespent time three linebacker spotshis production got better better recording plus tackle six game seniorwas mainstay special team coverage career snap doesnt frame base thumper reverse time attacking holehis finishing strength tackler improved avoid slide missescan controlled line scrimmage try turn body instead using handsdoesnt play sure coveragestruggles balance eye anticipate route combination dropshis pattern awareness depth must improve allowed catch yard three touchdown,"['balance eye', 'body control', 'career snap', 'coverage career', 'defensive call', 'finishing strength', 'hand punch', 'high energy', 'instead using', 'line scrimmage']"
748,193.0,DYLAN MOSES,2021,LB,"Smooth athlete and plays under control his mirroring skills stem from his lateral range and agility physically developed and hits like a load of
bricks trusts his vision to put himself in correct positioning makes the defensive calls and gets his teammates lined up tracks the eyes of the quarterback to get his
hands into passing lanes mentally and physically tough and being in the spotlight or overcoming adversity is nothing new was a strong presence on and off the field
for Alabama and made  everybody around him better   according to Nick Saban filled the stat sheet and led the team in tackles as a sophomore and junior ","Lost some of his explosion after his knee injury too easily covered up by blockers and gets lost in a crowd late with his stack and shed versus climbing
blockers laser focused on the ball and doesn t locate side angled blocks flows with the action and late to discover misdirection and play fakes can be shook in the
hole and needs to better come to balance as a tackler on the move needs to improve his urgency in coverage and take more chances jumping routes grabby in man
coverage medical evaluations are key to his NFL projection after he tore an ACL in his right knee during fall practice  August 2019   requiring surgery and missing the
season  his surgically repaired knee wasn t fully recovered and he played through pain  every single game  in 2020   I wanted to quit and times I wanted to walk
away from my dreams    required a right knee  clean up  after the 2020 season  which sidelined him for the pre draft process  had a Jones fracture in his left foot
 December 2017   missing the College Football Playoffs ",dylan moses,dylan moses-LB,,,,-0.05,smooth athlete play control mirroring skill stem lateral range agility physically developed hit like load brick trust vision put correct positioning make defensive call get teammate lined track eye quarterback get hand passing lane mentally physically tough spotlight overcoming adversity nothing new strong presence field alabama made everybody around better according nick saban filled stat sheet led team tackle sophomore junior,lost explosion knee injury easily covered blocker get lost crowd late stack shed versus climbing blocker laser focused ball locate side angled block flow action late discover misdirection play fake shook hole need better come balance tackler move need improve urgency coverage take chance jumping route grabby man coverage medical evaluation key nfl projection tore acl right knee fall practice august requiring surgery missing season surgically repaired knee fully recovered played pain every single game wanted quit time wanted walk away dream required right knee clean season sidelined pre draft process jones fracture left foot december missing college football playoff,smooth athlete play control mirroring skill stem lateral range agility physically developed hit like load brick trust vision put correct positioning make defensive call get teammate lined track eye quarterback get hand passing lane mentally physically tough spotlight overcoming adversity nothing new strong presence field alabama made everybody around better according nick saban filled stat sheet led team tackle sophomore junior lost explosion knee injury easily covered blocker get lost crowd late stack shed versus climbing blocker laser focused ball locate side angled block flow action late discover misdirection play fake shook hole need better come balance tackler move need improve urgency coverage take chance jumping route grabby man coverage medical evaluation key nfl projection tore acl right knee fall practice august requiring surgery missing season surgically repaired knee fully recovered played pain every single game wanted quit time wanted walk away dream required right knee clean season sidelined pre draft process jones fracture left foot december missing college football playoff,"['right knee', 'acl right', 'athlete play', 'balance tackler', 'blocker get', 'angled block', 'climbing blocker', 'come balance', 'draft process', 'defensive call']"
