index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
809,245.0,ARDARIUS WASHINGTON,2021,S,"Rangy athlete and runs well to stick with receivers in coverage smooth change of direction and doesn t labor in his movements punches the
accelerator to close on routes quick in his plant and drive and was rarely outflanked in pursuit his cover instincts translate to both man and zone doesn t allow
interception opportunities to go unanswered  team best five interceptions in 2019  feisty  physical tackler and plays like a much bigger player solid open field
defender  breaking down and wrapping his target pushes himself in the weight room  370 pound bench  640 pound squat  described as  coachable  by former
coaches competes with confidence and communicates well pre snap ","Vastly undersized by NFL standards  lacking ideal height  length and growth potential his lack of inches are evident in coverage and run support too
easily pinballed by blockers and struggles to play close to the line of scrimmage doesn t efficiently attack and work off blockers when working downhill small
tackling radius with inconsistent finishing skills can be boxed out at the catch point by aggressive receivers too easily turned around in coverage and his makeup
skills are ordinary zero interceptions in 2020 ",ardarius washington,ardarius washington-S,,,,-0.05,rangy athlete run well stick receiver coverage smooth change direction labor movement punch accelerator close route quick plant drive rarely outflanked pursuit cover instinct translate man zone allow interception opportunity unanswered team best five interception feisty physical tackler play like much bigger player solid open field defender breaking wrapping target push weight room pound bench pound squat described coachable former coach competes confidence communicates well pre snap,vastly undersized nfl standard lacking ideal height length growth potential lack inch evident coverage run support easily pinballed blocker struggle play close line scrimmage efficiently attack work blocker working downhill small tackling radius inconsistent finishing skill boxed catch point aggressive receiver easily turned around coverage makeup skill ordinary zero interception,rangy athlete run well stick receiver coverage smooth change direction labor movement punch accelerator close route quick plant drive rarely outflanked pursuit cover instinct translate man zone allow interception opportunity unanswered team best five interception feisty physical tackler play like much bigger player solid open field defender breaking wrapping target push weight room pound bench pound squat described coachable former coach competes confidence communicates well pre snap vastly undersized nfl standard lacking ideal height length growth potential lack inch evident coverage run support easily pinballed blocker struggle play close line scrimmage efficiently attack work blocker working downhill small tackling radius inconsistent finishing skill boxed catch point aggressive receiver easily turned around coverage makeup skill ordinary zero interception,"['catch point', 'change direction', 'communicates well', 'cover instinct', 'coverage run', 'finishing skill', 'five interception', 'growth potential', 'height length', 'ideal height']",dane belton-S,0.5615,darnell savage-S,0.5279,verone mckinley-S,0.5186,brian branch-S,0.4452,nasir adderly-S,0.444,dane belton-S,-0.01638923129407631,darnell savage-S,0.0011838043834481587,verone mckinley-S,0.0070802652843794875,brian branch-S,-0.05,nasir adderly-S,-0.05,2.4972,-0.019768459659267323
810,246.0,TYREE GILLESPIE,2021,S,"Rangy player once he sees it  taking aggressive angles to the football understands field leverage and flies to the edges to shut down perimeter
runs settles his feet and drops his pads into ball carriers  creating stopping power as a tackler good sized safety who will stroke ball carriers across the middle of the
field good timing on his hits  both in coverage and against the run  creating fumble opportunities operates under control in coverage with adequate foot quickness
in his pedal and drive mechanics three year starter in the SEC and experienced as a gunner on punt coverage ","Inconsistent instincts in coverage needs to better anticipate throws instead of waiting for the ball to come out before making his move can be
caught flat footed and doesn t show the burst to make up for his late start marginal ball skills and didn t record an interception in 42 games played in college  but
had a few drops  inconsistent feel as a man coverage defender tight hipped as a finisher and tends to go too high on tackle attempts  leading to facemask
penalties was banged up as a senior and missed the final game of the season due to injury ",tyree gillespie,tyree gillespie-S,60692.0,tyree gillespie,S,-0.001925801270871666,rangy player see taking aggressive angle football understands field leverage fly edge shut perimeter run settle foot drop pad ball carrier creating stopping power tackler good sized safety stroke ball carrier across middle field good timing hit coverage run creating fumble opportunity operates control coverage adequate foot quickness pedal drive mechanic three year starter sec experienced gunner punt coverage,inconsistent instinct coverage need better anticipate throw instead waiting ball come making move caught flat footed show burst make late start marginal ball skill record interception game played college drop inconsistent feel man coverage defender tight hipped finisher tends high tackle attempt leading facemask penalty banged senior missed final game season due injury,rangy player see taking aggressive angle football understands field leverage fly edge shut perimeter run settle foot drop pad ball carrier creating stopping power tackler good sized safety stroke ball carrier across middle field good timing hit coverage run creating fumble opportunity operates control coverage adequate foot quickness pedal drive mechanic three year starter sec experienced gunner punt coverage inconsistent instinct coverage need better anticipate throw instead waiting ball come making move caught flat footed show burst make late start marginal ball skill record interception game played college drop inconsistent feel man coverage defender tight hipped finisher tends high tackle attempt leading facemask penalty banged senior missed final game season due injury,"['ball carrier', 'across middle', 'aggressive angle', 'angle football', 'ball skill', 'better anticipate', 'carrier across', 'caught flat', 'coverage need', 'coverage run']",lewis cine-S,0.5881,christian uphoff-S,0.517,kerby joseph-S,0.4997,andrew wingard-S,0.468,nick cross-S,0.4388,lewis cine-S,-0.0009933804672834891,christian uphoff-S,-0.05,kerby joseph-S,0.05331029560284347,andrew wingard-S,0.016808726642763158,nick cross-S,0.020144247595094283,2.5116,0.006733049678878798
811,247.0,TALANOA HUFANGA,2021,S,"Quick to diagnose run pass and see plays unfold instinctive and active  but won t chase the cheese hungry pursuit skills and finds the quickest route
from A to B settles and widens his feet to be a face up tackler strong hands to wrap  grapple and ground ball carriers or poke the ball out stays square laterally and
navigates traffic near the line of scrimmage able to shake blockers as a blitzer finds his landmarks in short zone coverage and returns his eyes to the
backfield outstanding football character with the team first mentality that endears himself to coaches consistently plays through pain outstanding production
when on the field  averaging 8 5 tackles per game in his 24 games at the college level ","Not an elite speed player doesn t have the range to handle single high or man cover responsibilities at the pro level average play strength and will
find himself hung up on blocks  allowing outside runs put some confounding missed tackles on tape  12 missed tackles the last two seasons   mostly due to
breakdowns in his timing or technique medicals could be a deal breaker  suffered a season ending broken right collarbone  October 2018  and then suffered the
same injury  March 2019  during spring practice  requiring surgery to have a steel plate installed  dislocated his right shoulder  October 2019  and missed two games 
requiring surgery after the season  sat out one game due to a concussion  September 2019  ",talanoa hufanga,talanoa hufanga-S,83903.0,talanoa hufanga,S,0.028921588587083085,quick diagnose run pas see play unfold instinctive active chase cheese hungry pursuit skill find quickest route settle widens foot face tackler strong hand wrap grapple ground ball carrier poke ball stay square laterally navigates traffic near line scrimmage able shake blocker blitzer find landmark short zone coverage return eye backfield outstanding football character team first mentality endears coach consistently play pain outstanding production field averaging tackle per game game college level,elite speed player range handle single high man cover responsibility pro level average play strength find hung block allowing outside run put confounding missed tackle tape missed tackle last two season mostly due breakdown timing technique medical could deal breaker suffered season ending broken right collarbone october suffered injury march spring practice requiring surgery steel plate installed dislocated right shoulder october missed two game requiring surgery season sat one game due concussion september,quick diagnose run pas see play unfold instinctive active chase cheese hungry pursuit skill find quickest route settle widens foot face tackler strong hand wrap grapple ground ball carrier poke ball stay square laterally navigates traffic near line scrimmage able shake blocker blitzer find landmark short zone coverage return eye backfield outstanding football character team first mentality endears coach consistently play pain outstanding production field averaging tackle per game game college level elite speed player range handle single high man cover responsibility pro level average play strength find hung block allowing outside run put confounding missed tackle tape missed tackle last two season mostly due breakdown timing technique medical could deal breaker suffered season ending broken right collarbone october suffered injury march spring practice requiring surgery steel plate installed dislocated right shoulder october missed two game requiring surgery season sat one game due concussion september,"['requiring surgery', 'missed tackle', 'average play', 'ball carrier', 'elite speed', 'find quickest', 'broken right', 'diagnose run', 'game college', 'football character']",bubba bolden-S,0.6784,tykee smith-S,0.4609,brian cole-S,0.3964,evan williams-S,0.3582,grant delpit-S,0.3258,bubba bolden-S,-0.05,tykee smith-S,-0.05,brian cole-S,-0.05,evan williams-S,0.0191222961956154,grant delpit-S,0.01775710973452959,2.2197,-0.02890035912565699
812,248.0,JAMES WIGGINS,2021,S,"Average frame  but rocked up and doesn t lack for physicality takes sound angles in the run game boasts a high batting average as a tackler  coming to
balance and striking through his target excellent timed speed and rangy in the half field game understands situations and trusts his vision agile at the top of routes
to break with receivers and challenge the catch point times his contact to arrive with the football has kick return experience  averaging 20 9 yards per return
 13 272 0  the Cincinnati coaches glow when they talk about his intelligence and reliability three of his four interceptions in 2018 were game winning
plays impressive feats in the weight room  including a 725 pound squat known as a fast healer  as he recovered from his 2019 ACL injury in less than five months ","Needs to do a better job avoiding blockers when flying downhill shows a lack of burst in man to man coverage  which makes him late to recover has
a slight hitch changing directions out of his pedal room to improve his awareness when tracking multiple routes questionable durability after suffering a torn ACL in
his left knee  August 2019  two days before the 2019 season opener  reinjured his left knee after falling down the stairs in the offseason  tearing his meniscus and
requiring another surgery  left the 2020 AAC Championship Game with a non contact calf injury  December 2020   missing the bowl game and the Senior Bowl will
be 24 years old on draft weekend ",james wiggins,james wiggins-S,,,,-0.05,average frame rocked lack physicality take sound angle run game boast high batting average tackler coming balance striking target excellent timed speed rangy half field game understands situation trust vision agile top route break receiver challenge catch point time contact arrive football kick return experience averaging yard per return cincinnati coach glow talk intelligence reliability three four interception game winning play impressive feat weight room including pound squat known fast healer recovered acl injury less five month,need better job avoiding blocker flying downhill show lack burst man man coverage make late recover slight hitch changing direction pedal room improve awareness tracking multiple route questionable durability suffering torn acl left knee august two day season opener reinjured left knee falling stair offseason tearing meniscus requiring another surgery left aac championship game non contact calf injury december missing bowl game senior bowl year old draft weekend,average frame rocked lack physicality take sound angle run game boast high batting average tackler coming balance striking target excellent timed speed rangy half field game understands situation trust vision agile top route break receiver challenge catch point time contact arrive football kick return experience averaging yard per return cincinnati coach glow talk intelligence reliability three four interception game winning play impressive feat weight room including pound squat known fast healer recovered acl injury less five month need better job avoiding blocker flying downhill show lack burst man man coverage make late recover slight hitch changing direction pedal room improve awareness tracking multiple route questionable durability suffering torn acl left knee august two day season opener reinjured left knee falling stair offseason tearing meniscus requiring another surgery left aac championship game non contact calf injury december missing bowl game senior bowl year old draft weekend,"['left knee', 'acl left', 'average frame', 'average tackler', 'averaging yard', 'batting average', 'better job', 'bowl game', 'catch point', 'angle run']",taylor rapp-S,0.4488,malik mustapha-S,0.3753,reed-S,0.3422,darius west-S,0.3383,caden sterns-S,0.3366,taylor rapp-S,0.006947805620874482,malik mustapha-S,0.0014603353650599741,reed-S,-0.000672242565389609,darius west-S,-0.05,caden sterns-S,0.0026655685128064432,1.8412000000000002,-0.006833354344617749
813,249.0,SHAWN DAVIS,2021,S,"Twitchy athlete displays the lower body fluidity and hip movement to cleanly redirect in coverage excellent field vision  toggling his line of sight
between the quarterback and receiver to get a jump on throws excellent ball skills and makes quarterbacks pay for mistakes averaged 31 2 yards per interception
return intelligent player and keeps mental mistakes to a minimum rangy run defender stays under control as a downhill tackler to square his target compact
 250 
body type and eagerly throws his weight around with a physical mindset NFL scouts use words like  low key  and  coachable  to describe his character versatile
experience from various alignments in the secondary ","Lacks ideal size and speed too easily stonewalled by wide receiver blocks when attacking plays in the flat can be pinballed as a run defender in traffic
near the line of scrimmage needs to consistently bring his feet as a tackler to become a better finisher tight ends will post him up and win body position  leading to
contact fouls as he tries to defend the catch point versus size can be quicker when deciphering route combinations needs to improve his tackling strike
zone injuries hampered him each season in Gainesville  including a right knee sprain  September 2018  as a sophomore and an injury that sidelined him for the
second half of his senior season  November 2020  ",shawn davis,shawn davis-S,,,,-0.05,twitchy athlete display lower body fluidity hip movement cleanly redirect coverage excellent field vision toggling line sight quarterback receiver get jump throw excellent ball skill make quarterback pay mistake averaged yard per interception return intelligent player keep mental mistake minimum rangy run defender stay control downhill tackler square target compact body type eagerly throw weight around physical mindset nfl scout use word like low key coachable describe character versatile experience various alignment secondary,lack ideal size speed easily stonewalled wide receiver block attacking play flat pinballed run defender traffic near line scrimmage need consistently bring foot tackler become better finisher tight end post win body position leading contact foul try defend catch point versus size quicker deciphering route combination need improve tackling strike zone injury hampered season gainesville including right knee sprain september sophomore injury sidelined second half senior season november,twitchy athlete display lower body fluidity hip movement cleanly redirect coverage excellent field vision toggling line sight quarterback receiver get jump throw excellent ball skill make quarterback pay mistake averaged yard per interception return intelligent player keep mental mistake minimum rangy run defender stay control downhill tackler square target compact body type eagerly throw weight around physical mindset nfl scout use word like low key coachable describe character versatile experience various alignment secondary lack ideal size speed easily stonewalled wide receiver block attacking play flat pinballed run defender traffic near line scrimmage need consistently bring foot tackler become better finisher tight end post win body position leading contact foul try defend catch point versus size quicker deciphering route combination need improve tackling strike zone injury hampered season gainesville including right knee sprain september sophomore injury sidelined second half senior season november,"['run defender', 'ball skill', 'averaged yard', 'body position', 'body type', 'catch point', 'combination need', 'control downhill', 'excellent ball', 'excellent field']",josh metellus-S,0.5501,kyle hamilton-S,0.4988,juan thornhill-S,0.3961,damar hamlin-S,0.3939,jamar johnson-S,0.3903,josh metellus-S,0.019887501055924895,kyle hamilton-S,0.14904316216568678,juan thornhill-S,0.05364736574949155,damar hamlin-S,-0.022271495682515147,jamar johnson-S,-0.05,2.2292,0.03509995650598409
814,250.0,TRILL WILLIAMS,2021,S,"Tall and long with adequate muscle definition one step accelerator to close with straight line speed on the catch point patient in his stance and
controls his throttle to pedal or drive downhill quick to read run and then chase physical hitter to get his man on the ground shows a good feel for route
combinations in nickel tracks the eyes of the quarterback and not shy coming off his man to pursue a lead batters at the catch point has an offensive background
with adequate ball skills and return skills averaged 33 5 yards on interception returns  4 134 1  and scored three total touchdowns  punt block return  fumble
recovery and an interception  locked in competitor with steady production the last three seasons ","Leggy athlete with stiff ankles  hindering his ability to quickly turn and transition his pedal is upright and clunky doesn t have the sweet feet to
mirror twitchy slot receivers inconsistent anticipation in pass defense allowed a 72 0  completion rate on catchable targets over his career his lower body
stiffness leads to breakdown issues as a tackler tends to be late defeating blocks  if he escapes them at all  prone to undisciplined penalties suffered a torn ACL in
his left knee as a junior in high school and missed at least one game in each of his three seasons at Syracuse due to minor injuries ",trill williams,trill williams-S,,,,-0.05,tall long adequate muscle definition one step accelerator close straight line speed catch point patient stance control throttle pedal drive downhill quick read run chase physical hitter get man ground show good feel route combination nickel track eye quarterback shy coming man pursue lead batter catch point offensive background adequate ball skill return skill averaged yard interception return scored three total touchdown punt block return fumble recovery interception locked competitor steady production last three season,leggy athlete stiff ankle hindering ability quickly turn transition pedal upright clunky sweet foot mirror twitchy slot receiver inconsistent anticipation pas defense allowed completion rate catchable target career lower body stiffness lead breakdown issue tackler tends late defeating block escape prone undisciplined penalty suffered torn acl left knee junior high school missed least one game three season syracuse due minor injury,tall long adequate muscle definition one step accelerator close straight line speed catch point patient stance control throttle pedal drive downhill quick read run chase physical hitter get man ground show good feel route combination nickel track eye quarterback shy coming man pursue lead batter catch point offensive background adequate ball skill return skill averaged yard interception return scored three total touchdown punt block return fumble recovery interception locked competitor steady production last three season leggy athlete stiff ankle hindering ability quickly turn transition pedal upright clunky sweet foot mirror twitchy slot receiver inconsistent anticipation pas defense allowed completion rate catchable target career lower body stiffness lead breakdown issue tackler tends late defeating block escape prone undisciplined penalty suffered torn acl left knee junior high school missed least one game three season syracuse due minor injury,"['catch point', 'three season', 'adequate ball', 'averaged yard', 'ball skill', 'completion rate', 'acl left', 'drive downhill', 'eye quarterback', 'game three']",hamsah nasirildeen-S,0.629,juanyeh thomas-S,0.5896,andre cisco-S,0.5636,kyle dugger-S,0.5111,brian cole-S,0.398,hamsah nasirildeen-S,-0.05,juanyeh thomas-S,0.002837034038458254,andre cisco-S,0.010685712333023588,kyle dugger-S,0.008045903524092332,brian cole-S,-0.05,2.6913,-0.014692734354724235
815,251.0,CADEN STERNS,2021,S,"Coordinated footwork in his pedal and drive moves with the sink and lower body fluidity to smoothly redirect accelerates with a burst to the football
and shows adequate single high range races downhill as a run defender and takes aggressive pursuit angles throws his body to chop down the ball carrier doesn t
create turnovers  but shows the receiving skills to take advantage of poor decisions once he sees it  his sense of urgency kicks in adequate size and length for the
position named a team captain ","Reactionary in coverage and doesn t anticipate route breaks combinations opts to play it safe and doesn t take many chances in his search for passing
lanes too many communication lapses in coverage half hearted tackling technique and avoids contact if possible dive tackler  leading to too many ankle biting
attempts needs to better use his hands to punch and play off blocks questionable toughness and was bothered by multiple injuries the last three years  suffered a
knee injury  December 2018  and missed the bowl game  had a  minor  knee procedure  March 2019  and missed part of spring drills  suffered a right knee sprain
 September 2019  and missed four games as a sophomore  Missed one game as a junior due to turf toe  October 2020  unimpressive production performance the
past two seasons  NFL scout   He was still reading his freshman year press clippings as a junior   ",caden sterns,caden sterns-S,76725.0,caden sterns,S,0.0026655685128064432,coordinated footwork pedal drive move sink lower body fluidity smoothly redirect accelerates burst football show adequate single high range race downhill run defender take aggressive pursuit angle throw body chop ball carrier create turnover show receiving skill take advantage poor decision see sense urgency kick adequate size length position named team captain,reactionary coverage anticipate route break combination opts play safe take many chance search passing lane many communication lapse coverage half hearted tackling technique avoids contact possible dive tackler leading many ankle biting attempt need better use hand punch play block questionable toughness bothered multiple injury last three year suffered knee injury december missed bowl game minor knee procedure march missed part spring drill suffered right knee sprain september missed four game sophomore missed one game junior due turf toe october unimpressive production performance past two season nfl scout still reading freshman year press clipping junior,coordinated footwork pedal drive move sink lower body fluidity smoothly redirect accelerates burst football show adequate single high range race downhill run defender take aggressive pursuit angle throw body chop ball carrier create turnover show receiving skill take advantage poor decision see sense urgency kick adequate size length position named team captain reactionary coverage anticipate route break combination opts play safe take many chance search passing lane many communication lapse coverage half hearted tackling technique avoids contact possible dive tackler leading many ankle biting attempt need better use hand punch play block questionable toughness bothered multiple injury last three year suffered knee injury december missed bowl game minor knee procedure march missed part spring drill suffered right knee sprain september missed four game sophomore missed one game junior due turf toe october unimpressive production performance past two season nfl scout still reading freshman year press clipping junior,"['adequate size', 'advantage poor', 'ankle biting', 'anticipate route', 'ball carrier', 'better use', 'body fluidity', 'bowl game', 'coordinated footwork', 'create turnover']",julian blackmon-S,0.5935,bubba bolden-S,0.5201,brandon jones-S,0.505,kyle hamilton-S,0.3927,jeremy chinn-S,0.3868,julian blackmon-S,-0.02048571043504359,bubba bolden-S,-0.05,brandon jones-S,-0.00898124750156319,kyle hamilton-S,0.14904316216568678,jeremy chinn-S,-0.003276765840256197,2.3981,0.006072723249224934
816,252.0,DARRICK FORREST,2021,S,"Excellent reaction quickness  instantly accelerating when he sees it gliding athlete with fluidity to open his hips and run plays with a physical appetite 
both in run support and coverage outcompetes receivers for catch space when he is in proper position plus alley speed to fly downhill and close distance member
of the 200 tackle club in college invested himself in the weight room and added 30 pounds since high school trusts his coaching and his work in practice and film
study show on game day senior captain with dependable character in and out of the facility earned his degree in three and a half years played all four years on
special teams  11 tackles  durable and played in all 49 games the last four seasons  finishing with 28 straight starts 

 252 ","Doesn t have desired NFL safety size or length needs to add a dash of patience to his playing style jumps early route movements  leading to false
steps struggles to protect against cutback angles in his downhill pursuit ball carriers can shake him in the open field inconsistent run fits and can be sucked up 
losing outside leverage guilty of throwing his shoulder instead of using form tackling mechanics reacts quickly in the passing game  but his anticipation isn t on the
same level much more comfortable in man compared to zone ",darrick forrest,darrick forrest-S,55087.0,darrick forrest,S,0.0046755453648089805,excellent reaction quickness instantly accelerating see gliding athlete fluidity open hip run play physical appetite run support coverage outcompetes receiver catch space proper position plus alley speed fly downhill close distance member tackle club college invested weight room added pound since high school trust coaching work practice film study show game day senior captain dependable character facility earned degree three half year played four year special team tackle durable played game last four season finishing straight start,desired nfl safety size length need add dash patience playing style jump early route movement leading false step struggle protect cutback angle downhill pursuit ball carrier shake open field inconsistent run fit sucked losing outside leverage guilty throwing shoulder instead using form tackling mechanic reacts quickly passing game anticipation level much comfortable man compared zone,excellent reaction quickness instantly accelerating see gliding athlete fluidity open hip run play physical appetite run support coverage outcompetes receiver catch space proper position plus alley speed fly downhill close distance member tackle club college invested weight room added pound since high school trust coaching work practice film study show game day senior captain dependable character facility earned degree three half year played four year special team tackle durable played game last four season finishing straight start desired nfl safety size length need add dash patience playing style jump early route movement leading false step struggle protect cutback angle downhill pursuit ball carrier shake open field inconsistent run fit sucked losing outside leverage guilty throwing shoulder instead using form tackling mechanic reacts quickly passing game anticipation level much comfortable man compared zone,"['angle downhill', 'ball carrier', 'comfortable man', 'durable played', 'false step', 'film study', 'fly downhill', 'four season', 'four year', 'game last']",iman marshall-S,0.4316,mark webb-S,0.4108,alontae taylor-S,0.3956,tyree gillespie-S,0.3887,khaleke hudson-S,0.3773,iman marshall-S,-0.05,mark webb-S,-0.0023816993334090228,alontae taylor-S,-0.05,tyree gillespie-S,-0.001925801270871666,khaleke hudson-S,-0.05,2.004,-0.030914152215644832
817,253.0,JAMIEN SHERWOOD,2021,S,"Muscular frame with exceptional arm length outstanding eyes and recognition skills  understanding what the opponent wants to do directs traffic presnap and gets his teammates lined up anticipates routes  allowing him to break on passing lanes and undercut throws physical at the point of attack to work off
blocks and play through contact patient enough footwork to avoid false steps and trust his vision solid range for the position missed tackles were few and far
between on tape widens his feet as an open field tackler and stays under control downhill his former coaches describe him as  old school  and  low maintenance 
for his locked in  all ball attitude was a full time special teamer all three years durable and didn t miss a game in his three seasons at Auburn ","Doesn t play with burst or long speed labors in his turn and run  allowing receivers or tight ends to gain a step vertically gives up spacing in mancover situations  hurting his ability to challenge throws at the catch point needs to do a better job getting his head turned to find the football
downfield disappointing turnover production with no forced fumbles and only one career interception  which came as a freshman versus Alabama State steady
tackler  but not an enforcer and needs to better drive through his target his collegiate resume has only 12 starts and feels incomplete ",jamien sherwood,jamien sherwood-S,,,,-0.05,muscular frame exceptional arm length outstanding eye recognition skill understanding opponent want directs traffic presnap get teammate lined anticipates route allowing break passing lane undercut throw physical point attack work block play contact patient enough footwork avoid false step trust vision solid range position missed tackle far tape widens foot open field tackler stay control downhill former coach describe old school low maintenance locked ball attitude full time special teamer three year durable miss game three season auburn,play burst long speed labor turn run allowing receiver tight end gain step vertically give spacing mancover situation hurting ability challenge throw catch point need better job getting head turned find football downfield disappointing turnover production forced fumble one career interception came freshman versus alabama state steady tackler enforcer need better drive target collegiate resume start feel incomplete,muscular frame exceptional arm length outstanding eye recognition skill understanding opponent want directs traffic presnap get teammate lined anticipates route allowing break passing lane undercut throw physical point attack work block play contact patient enough footwork avoid false step trust vision solid range position missed tackle far tape widens foot open field tackler stay control downhill former coach describe old school low maintenance locked ball attitude full time special teamer three year durable miss game three season auburn play burst long speed labor turn run allowing receiver tight end gain step vertically give spacing mancover situation hurting ability challenge throw catch point need better job getting head turned find football downfield disappointing turnover production forced fumble one career interception came freshman versus alabama state steady tackler enforcer need better drive target collegiate resume start feel incomplete,"['need better', 'arm length', 'allowing receiver', 'career interception', 'catch point', 'control downhill', 'drive target', 'durable miss', 'false step', 'field tackler']",joshuah bledsoe-S,0.4245,smoke monday-S,0.3997,marte mapu-S,0.3819,dax hill-S,0.3346,mike bell-S,0.3197,joshuah bledsoe-S,-0.003674010389057642,smoke monday-S,-0.05,marte mapu-S,-0.007870250149360674,dax hill-S,-0.05,mike bell-S,-0.05,1.8604000000000003,-0.0307811577844527
818,254.0,DAMAR HAMLIN,2021,S,"Brings plenty of range to the field  flying across the screen to make plays trusts his field vision and stays dialed in  consistently rallying to the
football solid awareness from zone to find the passing lane his aggressive catch point skills heighten the degree of difficulty for receivers runs through his target as
a tackler and doesn t lack for toughness downhill coachable and communicates well voted a team captain in 2020 and singled out by several teammates as the
tone setter behind the scenes intelligent player  which allowed the coaches to mix and match him up across the secondary productive collegiate resume with
almost 300 career tackles and 27 passes defended over 40 starts ","Cornerback body type with a leaner than ideal build for an NFL safety overeager tackler who must learn better discipline and tempo in his pursuit
angles to avoid overrunning ball carriers below average finishing strength also contributes to the missed tackles on his tape crazed feet mid transition leave him
off balance handsy in coverage and needs to be more subtle with his downfield contact his slender body type leads to durability concerns  he battled adversity
early in his college career due to a core muscle injury  sports hernia  that originated his senior year in high school and required three procedures  sidelining him for
almost all of his first season at Pitt wasn t a full time special teamer in college ",damar hamlin,damar hamlin-S,43291.0,damar hamlin,S,-0.022271495682515147,brings plenty range field flying across screen make play trust field vision stay dialed consistently rallying football solid awareness zone find passing lane aggressive catch point skill heighten degree difficulty receiver run target tackler lack toughness downhill coachable communicates well voted team captain singled several teammate tone setter behind scene intelligent player allowed coach mix match across secondary productive collegiate resume almost career tackle pass defended start,cornerback body type leaner ideal build nfl safety overeager tackler must learn better discipline tempo pursuit angle avoid overrunning ball carrier average finishing strength also contributes missed tackle tape crazed foot mid transition leave balance handsy coverage need subtle downfield contact slender body type lead durability concern battled adversity early college career due core muscle injury sport hernia originated senior year high school required three procedure sidelining almost first season pitt full time special teamer college,brings plenty range field flying across screen make play trust field vision stay dialed consistently rallying football solid awareness zone find passing lane aggressive catch point skill heighten degree difficulty receiver run target tackler lack toughness downhill coachable communicates well voted team captain singled several teammate tone setter behind scene intelligent player allowed coach mix match across secondary productive collegiate resume almost career tackle pass defended start cornerback body type leaner ideal build nfl safety overeager tackler must learn better discipline tempo pursuit angle avoid overrunning ball carrier average finishing strength also contributes missed tackle tape crazed foot mid transition leave balance handsy coverage need subtle downfield contact slender body type lead durability concern battled adversity early college career due core muscle injury sport hernia originated senior year high school required three procedure sidelining almost first season pitt full time special teamer college,"['body type', 'across secondary', 'almost career', 'ball carrier', 'career tackle', 'catch point', 'communicates well', 'coverage need', 'defended start', 'durability concern']",christopher smith-S,0.5783,malik gant-S,0.5543,ashtyn davis-S,0.5438,divine deablo-S,0.4888,kaevon merriweather-S,0.4645,christopher smith-S,-0.05,malik gant-S,-0.05,ashtyn davis-S,-0.002919087924688226,divine deablo-S,-0.05,kaevon merriweather-S,0.00185965270679684,2.6297,-0.03110377279961149
