index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams
635,,JAYLON MOORE,2021,OT,"Wide based blocker with balanced pass setsshort  controlled steps in his lateral slidequick out of his stance to cross face defensive linemen from the
back sideflexible lower half to patiently sit in his stancestrikes with physical hands and locks out  using his grip strength to annoy defendersplays with composure
vs  secondary moves  not panicking in his resetefficient climber puller and stays off the groundworked hard in the weight room to fill out his framedidnt gripe
about changing positions  going from tight end to defensive end to offensive tackle over his first two seasons in Kalamazoostayed durable and started all 32 games
at left tackle the last three seasons ","Lacks ideal length  allowing long armed rushers to get into his framerelies more on angles  not powerlacks the overwhelming strength to create
significant movement at the point of attacknot a people mover in the run game with little push inline guilty of oversetting outside  opening inside pass rush
laneshis hands will occasionally wanderdidnt face top tier pass rushers consistentlydoesnt have a scheme diverse skill setlacks functional experience at right
tackle or guard ",jaylon moore,jaylon moore-OT,43678.0,jaylon moore,OT,0.009862632769626335,wide based blocker balanced pas setsshort controlled step lateral slidequick stance cross face defensive linemen back sideflexible lower half patiently sit stancestrikes physical hand lock using grip strength annoy defendersplays composure secondary move panicking resetefficient climber puller stay groundworked hard weight room fill framedidnt gripe changing position going tight end defensive end offensive tackle first two season kalamazoostayed durable started game left tackle last three season,lack ideal length allowing long armed rusher get framerelies angle powerlacks overwhelming strength create significant movement point attacknot people mover run game little push inline guilty oversetting outside opening inside pas rush laneshis hand occasionally wanderdidnt face top tier pas rusher consistentlydoesnt scheme diverse skill setlacks functional experience right tackle guard,wide based blocker balanced pas setsshort controlled step lateral slidequick stance cross face defensive linemen back sideflexible lower half patiently sit stancestrikes physical hand lock using grip strength annoy defendersplays composure secondary move panicking resetefficient climber puller stay groundworked hard weight room fill framedidnt gripe changing position going tight end defensive end offensive tackle first two season kalamazoostayed durable started game left tackle last three season lack ideal length allowing long armed rusher get framerelies angle powerlacks overwhelming strength create significant movement point attacknot people mover run game little push inline guilty oversetting outside opening inside pas rush laneshis hand occasionally wanderdidnt face top tier pas rusher consistentlydoesnt scheme diverse skill setlacks functional experience right tackle guard,"['armed rusher', 'balanced pas', 'based blocker', 'controlled step', 'cross face', 'defensive linemen', 'durable started', 'end offensive', 'experience right', 'first two']"
636,98.0,BRENDEN JAIMES,2021,OT,"Achieves proper depth with his kickslide steps shows enough lateral range to chase rushers wide of the pocket blocks with a solid base and stays
balanced through contact will waist bend when answering counters but doesn t allow his upper half to get overextended looks to roll his hips into contact looks to
get his hands involved early and often understands protections and locates rushers well on the move durable and played through minor injuries started 40 games
the last four seasons  becoming just the second offensive lineman in school history to reach that number experienced at left and right tackle ","Below average arm length by NFL standards able to anchor  but doesn t have the power in his hands to displace edge defenders falls off defenders
and has a tough time sustaining struggles to generate steady movement in the run game little push inline and doesn t create torque as a finisher inconsistent body
position and engagement tactics on stretch plays gets sloppy in motion must be more efficient with his second level angles and landmarks flashes grit and nasty 
just want to see it more ",brenden jaimes,brenden jaimes-OT,,,,-0.05,achieves proper depth kickslide step show enough lateral range chase rusher wide pocket block solid base stay balanced contact waist bend answering counter allow upper half get overextended look roll hip contact look get hand involved early often understands protection locates rusher well move durable played minor injury started game last four season becoming second offensive lineman school history reach number experienced left right tackle,average arm length nfl standard able anchor power hand displace edge defender fall defender tough time sustaining struggle generate steady movement run game little push inline create torque finisher inconsistent body position engagement tactic stretch play get sloppy motion must efficient second level angle landmark flash grit nasty want see,achieves proper depth kickslide step show enough lateral range chase rusher wide pocket block solid base stay balanced contact waist bend answering counter allow upper half get overextended look roll hip contact look get hand involved early often understands protection locates rusher well move durable played minor injury started game last four season becoming second offensive lineman school history reach number experienced left right tackle average arm length nfl standard able anchor power hand displace edge defender fall defender tough time sustaining struggle generate steady movement run game little push inline create torque finisher inconsistent body position engagement tactic stretch play get sloppy motion must efficient second level angle landmark flash grit nasty want see,"['able anchor', 'anchor power', 'arm length', 'average arm', 'balanced contact', 'base stay', 'body position', 'experienced left', 'fall defender', 'four season']"
637,,TOMMY DOYLE,2021,OT,"Tall  projectable frame with adequate lengthathletic feet hips in his kickslideworks hard to gain proper lateral positioningshows the movement
skills to execute cut off blocksplays a physical brand of football and drives defenders off the ball in the run gameloads up ammo in his hands to stone
defendersimproved timing and eye discipline to connect with targetscompetes with a fierce demeanor and the Miami coaches say his aggression is
unforcedstarted 30 games in college split between left and right tackle","Struggles to drop his hips and sustain his knee bend in his pass setscan be out leveraged at the point of attack and pushed back on his heels when
long armed rushers reach his chestinconsistent body lean and his upper and lower halves are often on different pagesspends too much time on the groundhis
contact balance is average  at best  in the run gamelacks efficiency when asked to execute combo climbing blocksstarted every game the last two seasons  but
battled multiple injuries over his first three seasons on campus",tommy doyle,tommy doyle-OT,40459.0,tommy doyle,OT,-0.0030306658968944082,tall projectable frame adequate lengthathletic foot hip kickslideworks hard gain proper lateral positioningshows movement skill execute cut blocksplays physical brand football drive defender ball run gameloads ammo hand stone defendersimproved timing eye discipline connect targetscompetes fierce demeanor miami coach say aggression unforcedstarted game college split left right tackle,struggle drop hip sustain knee bend pas setscan leveraged point attack pushed back heel long armed rusher reach chestinconsistent body lean upper lower half often different pagesspends much time groundhis contact balance average best run gamelacks efficiency asked execute combo climbing blocksstarted every game last two season battled multiple injury first three season campus,tall projectable frame adequate lengthathletic foot hip kickslideworks hard gain proper lateral positioningshows movement skill execute cut blocksplays physical brand football drive defender ball run gameloads ammo hand stone defendersimproved timing eye discipline connect targetscompetes fierce demeanor miami coach say aggression unforcedstarted game college split left right tackle struggle drop hip sustain knee bend pas setscan leveraged point attack pushed back heel long armed rusher reach chestinconsistent body lean upper lower half often different pagesspends much time groundhis contact balance average best run gamelacks efficiency asked execute combo climbing blocksstarted every game last two season battled multiple injury first three season campus,"['ammo hand', 'armed rusher', 'average best', 'ball run', 'coach say', 'combo climbing', 'contact balance', 'drive defender', 'drop hip', 'every game']"
638,99.0,JOSH BALL,2021,OT,"Coordinated footwork with the lateral quickness to cover up edge speed displays flexible knee bend and body control to answer counters aboveaverage balance and is rarely on the ground patient in his pass sets and uncoils a sharp  rapid punch his hands are forceful when he connects able to spring
runners as a puller climber  reaching second level defenders runs his feet at contact in the run game without sacrificing his leverage plays angry and won t pass on
the chance to bury his man offers starting experience at both left and right tackle ","Tends to forget his feet at the top of the rush  overextending himself will misfire with his punch slap  leading to whiffs his hand placement requires
improvement to better redirect defenders allows his base to narrow in the run game started only nine games the last two seasons and doesn t have an impressive
resume   his background and character deserve scrutiny ",josh ball,josh ball-OT,40733.0,josh ball,OT,0.004722706950330446,coordinated footwork lateral quickness cover edge speed display flexible knee bend body control answer counter aboveaverage balance rarely ground patient pas set uncoils sharp rapid punch hand forceful connects able spring runner puller climber reaching second level defender run foot contact run game without sacrificing leverage play angry pas chance bury man offer starting experience left right tackle,tends forget foot top rush overextending misfire punch slap leading whiff hand placement requires improvement better redirect defender allows base narrow run game started nine game last two season impressive resume background character deserve scrutiny,coordinated footwork lateral quickness cover edge speed display flexible knee bend body control answer counter aboveaverage balance rarely ground patient pas set uncoils sharp rapid punch hand forceful connects able spring runner puller climber reaching second level defender run foot contact run game without sacrificing leverage play angry pas chance bury man offer starting experience left right tackle tends forget foot top rush overextending misfire punch slap leading whiff hand placement requires improvement better redirect defender allows base narrow run game started nine game last two season impressive resume background character deserve scrutiny,"['run game', 'answer counter', 'allows base', 'body control', 'contact run', 'cover edge', 'base narrow', 'edge speed', 'experience left', 'foot contact']"
639,,DAN MOORE,2021,OT,"Plays with a massive wingspan and adequate lengthrapid punch to reach and keep rushers at bay when his timing is rightflexible lower body in his
pass setssmooth hips movements on stretch plays or when working up a levelworked hard to reshape his body  dropping weight since high schooldisplays
strength and body control as a run blocker when he gets his momentum rolling downhillhis coaches said they were extremely impressed with his development
over the last calendar year  staying controlled with his techniqueavoided major injury and started all 36 games the last three seasons","His punch is quick but lacks pop and he needs to play with heavier handstoo often wide and late with his placementtoo much of a catcher in pass
protection and has anchor issues at the point of attack  allowing rushers to put him in reverseshort stepper with his initial kickslide and rushers can aim for his
outside shouldergets himself in trouble when he settles his feet  leaving himself open to balance issuesneeds to improve his efficiency on combination
blockswhile not soft  scouts want to see more of a mean streak from him to answer defendersplayed guard in high school  but was a left tackle in college ",dan moore,dan moore-OT,60120.0,dan moore,OT,-0.03636180445817144,play massive wingspan adequate lengthrapid punch reach keep rusher bay timing rightflexible lower body pas setssmooth hip movement stretch play working levelworked hard reshape body dropping weight since high schooldisplays strength body control run blocker get momentum rolling downhillhis coach said extremely impressed development last calendar year staying controlled techniqueavoided major injury started game last three season,punch quick lack pop need play heavier handstoo often wide late placementtoo much catcher pas protection anchor issue point attack allowing rusher put reverseshort stepper initial kickslide rusher aim outside shouldergets trouble settle foot leaving open balance issuesneeds improve efficiency combination blockswhile soft scout want see mean streak answer defendersplayed guard high school left tackle college,play massive wingspan adequate lengthrapid punch reach keep rusher bay timing rightflexible lower body pas setssmooth hip movement stretch play working levelworked hard reshape body dropping weight since high schooldisplays strength body control run blocker get momentum rolling downhillhis coach said extremely impressed development last calendar year staying controlled techniqueavoided major injury started game last three season punch quick lack pop need play heavier handstoo often wide late placementtoo much catcher pas protection anchor issue point attack allowing rusher put reverseshort stepper initial kickslide rusher aim outside shouldergets trouble settle foot leaving open balance issuesneeds improve efficiency combination blockswhile soft scout want see mean streak answer defendersplayed guard high school left tackle college,"['allowing rusher', 'blocker get', 'body control', 'foot leaving', 'game last', 'guard high', 'hard reshape', 'high school', 'initial kickslide', 'keep rusher']"
640,100.0,LARNEL COLEMAN,2021,OT,"Large  athletic frame with exceptional arm length impressive movement skills due to his quick feet  flexible hips and fluid lower body has the range
and naturally wide base to cut off speed to the corner while also protecting vs  inside moves shows the mobility to climb and execute perimeter second level
blocks patient in his pass sets  but also eager to get his hands involved high character individual with an upbeat personality voted a senior captain added almost
60 pounds since high school  NFL scout   This kid has killed it in the weight room and the coaches say he s been just as impressive in the film room too    functional
starting experience at left and right tackle ","His movement patterns require improved efficiency wide  chaotic hands and ends up hugging defenders more of a pusher than puncher and timing
issues can negate his length average at best play strength and sustain skills needs technique work as a run blocker  driving down on defenders hand placement in
the run game needs to be better caught lunging with his upper half extended past his feet has the range to climb  but needs to improve his success rate when
connecting with second level blocks his instincts are still a work in progress ",larnel coleman,larnel coleman-OT,44146.0,larnel coleman,OT,0.00458140465262631,large athletic frame exceptional arm length impressive movement skill due quick foot flexible hip fluid lower body range naturally wide base cut speed corner also protecting inside move show mobility climb execute perimeter second level block patient pas set also eager get hand involved high character individual upbeat personality voted senior captain added almost pound since high school nfl scout kid killed weight room coach say impressive film room functional starting experience left right tackle,movement pattern require improved efficiency wide chaotic hand end hugging defender pusher puncher timing issue negate length average best play strength sustain skill need technique work run blocker driving defender hand placement run game need better caught lunging upper half extended past foot range climb need improve success rate connecting second level block instinct still work progress,large athletic frame exceptional arm length impressive movement skill due quick foot flexible hip fluid lower body range naturally wide base cut speed corner also protecting inside move show mobility climb execute perimeter second level block patient pas set also eager get hand involved high character individual upbeat personality voted senior captain added almost pound since high school nfl scout kid killed weight room coach say impressive film room functional starting experience left right tackle movement pattern require improved efficiency wide chaotic hand end hugging defender pusher puncher timing issue negate length average best play strength sustain skill need technique work run blocker driving defender hand placement run game need better caught lunging upper half extended past foot range climb need improve success rate connecting second level block instinct still work progress,"['level block', 'second level', 'athletic frame', 'arm length', 'caught lunging', 'coach say', 'cut speed', 'average best', 'experience left', 'flexible hip']"
641,101.0,ALARIC JACKSON,2021,OT,"Good sized blocker to take up space physical masher in the run game who will reestablish the line of scrimmage has the strength in his hands to widen
the run lane for his ball carrier adequate set up and shuffle quickness comfortable in the open field and at the second level improved processing skills to answer
multiple pressures changed his diet  became a vegan  and became more serious about his body composition as a senior was considered a vocal leader in the Iowa
program four year starter with 42 starts at left tackle  only prospect in the 2021 draft class with 40 plus college starts at left tackle  ","Short armed lineman with questionable play strength mistimes his punch and long armed defenders can shed and get free gets himself in trouble
when he stops his feet struggles to keep his feet hips ahead of schedule vs  edge speed panics and grabs once rushers gain the upper hand  dragging defenders to
the ground needs to establish more power with his inside step to answer stunts and counters suspended for the bowl game as a freshman  December 2017  and
the following season opener  September 2018  for a violation of team rules  two separate infractions  battled through a right knee sprain and bone bruise as a junior
 September 2019   missing three games and parts of others ",alaric jackson,alaric jackson-OT,40972.0,alaric jackson,OT,0.030971175212434636,good sized blocker take space physical masher run game reestablish line scrimmage strength hand widen run lane ball carrier adequate set shuffle quickness comfortable open field second level improved processing skill answer multiple pressure changed diet became vegan became serious body composition senior considered vocal leader iowa program four year starter start left tackle prospect draft class plus college start left tackle,short armed lineman questionable play strength mistimes punch long armed defender shed get free get trouble stop foot struggle keep foot hip ahead schedule edge speed panic grab rusher gain upper hand dragging defender ground need establish power inside step answer stunt counter suspended bowl game freshman december following season opener september violation team rule two separate infraction battled right knee sprain bone bruise junior september missing three game part others,good sized blocker take space physical masher run game reestablish line scrimmage strength hand widen run lane ball carrier adequate set shuffle quickness comfortable open field second level improved processing skill answer multiple pressure changed diet became vegan became serious body composition senior considered vocal leader iowa program four year starter start left tackle prospect draft class plus college start left tackle short armed lineman questionable play strength mistimes punch long armed defender shed get free get trouble stop foot struggle keep foot hip ahead schedule edge speed panic grab rusher gain upper hand dragging defender ground need establish power inside step answer stunt counter suspended bowl game freshman december following season opener september violation team rule two separate infraction battled right knee sprain bone bruise junior september missing three game part others,"['left tackle', 'start left', 'college start', 'edge speed', 'draft class', 'foot hip', 'four year', 'keep foot', 'get trouble', 'knee sprain']"
642,102.0,LARRY BOROM,2021,OT,"Massive body type with proportionate girth wide framed in pass pro with body coordination to keep his feet underneath him adequate mobility and
on the move balance for his size promising core and anchor strength to absorb contact will lose the leverage game  but with his body strength  it didn t seem to
matter physical hands and looks to meet rushers before they get to him displays the upper body torque to turn defenders from the hole powerful pusher in the
run game  escorting bodies where he wants well mannered and generally liked within the program position versatility and experience  seeing starts at left tackle 
right tackle and left guard at Missouri ","Lacks ideal length and long armed rushers can get into his frame heavy footed and will lose races to the corner struggles with his redirect and needs
to keep his weight centered tall pad level and quickly goes from a knee bender to a waist bender mid play struggles with gap shooters inconsistent punch
timing scattershot with his hand placement  leading to holding calls needs to improve his mechanics as a run blocker his conditioning and weight control will be
crucial in the NFL missed two games as a junior due to a lower leg injury  October 2020  and struggled in the second half of the season ",larry borom,larry borom-OT,59879.0,larry borom,OT,-0.019104160329324757,massive body type proportionate girth wide framed pas pro body coordination keep foot underneath adequate mobility move balance size promising core anchor strength absorb contact lose leverage game body strength seem matter physical hand look meet rusher get display upper body torque turn defender hole powerful pusher run game escorting body want well mannered generally liked within program position versatility experience seeing start left tackle right tackle left guard missouri,lack ideal length long armed rusher get frame heavy footed lose race corner struggle redirect need keep weight centered tall pad level quickly go knee bender waist bender mid play struggle gap shooter inconsistent punch timing scattershot hand placement leading holding call need improve mechanic run blocker conditioning weight control crucial nfl missed two game junior due lower leg injury october struggled second half season,massive body type proportionate girth wide framed pas pro body coordination keep foot underneath adequate mobility move balance size promising core anchor strength absorb contact lose leverage game body strength seem matter physical hand look meet rusher get display upper body torque turn defender hole powerful pusher run game escorting body want well mannered generally liked within program position versatility experience seeing start left tackle right tackle left guard missouri lack ideal length long armed rusher get frame heavy footed lose race corner struggle redirect need keep weight centered tall pad level quickly go knee bender waist bender mid play struggle gap shooter inconsistent punch timing scattershot hand placement leading holding call need improve mechanic run blocker conditioning weight control crucial nfl missed two game junior due lower leg injury october struggled second half season,"['rusher get', 'anchor strength', 'absorb contact', 'body coordination', 'body strength', 'body torque', 'armed rusher', 'foot underneath', 'game junior', 'half season']"
643,103.0,LANDON YOUNG,2021,OT,"Large framed with well proportioned mass plays with the strength in his hands to neutralize and control blocks able to displace defenders when he
rolls into contact adequate mirroring skills uses a power step to spoil inside moves quick to leverage gaps and work his hips into position to seal blocks able to
brace and absorb power uproots in the run game when he drives his legs understands angles and sees things quickly team captain and showed maturation
throughout his career battle tested with 30 career starts at left tackle in the SEC ","Will be stressed by outside rush speed his body control was quick enough in the SEC  but that might not be the case in the NFL waist bender and will
struggle with moving targets has the bad habit of getting upright and allowing his base to narrow his hands are often wide and there is too much wind up in his
attack needs to be quicker when replacing his hands struggles to sink and anchor vs  bull rushers his finishing skills appear to come and go all of his starts came at
left tackle  lacking experience at other positions suffered a torn ACL  August 2018  and required surgery  missing the 2018 season ",landon young,landon young-OT,41761.0,landon young,OT,-0.02409809597523851,large framed well proportioned mass play strength hand neutralize control block able displace defender roll contact adequate mirroring skill us power step spoil inside move quick leverage gap work hip position seal block able brace absorb power uproots run game drive leg understands angle see thing quickly team captain showed maturation throughout career battle tested career start left tackle sec,stressed outside rush speed body control quick enough sec might case nfl waist bender struggle moving target bad habit getting upright allowing base narrow hand often wide much wind attack need quicker replacing hand struggle sink anchor bull rusher finishing skill appear come start came left tackle lacking experience position suffered torn acl august required surgery missing season,large framed well proportioned mass play strength hand neutralize control block able displace defender roll contact adequate mirroring skill us power step spoil inside move quick leverage gap work hip position seal block able brace absorb power uproots run game drive leg understands angle see thing quickly team captain showed maturation throughout career battle tested career start left tackle sec stressed outside rush speed body control quick enough sec might case nfl waist bender struggle moving target bad habit getting upright allowing base narrow hand often wide much wind attack need quicker replacing hand struggle sink anchor bull rusher finishing skill appear come start came left tackle lacking experience position suffered torn acl august required surgery missing season,"['block able', 'left tackle', 'anchor bull', 'base narrow', 'bad habit', 'body control', 'bull rusher', 'career start', 'came left', 'experience position']"
644,104.0,KAYODE AWOSIKA,2021,OT,"Athletic mover with basketball feet and smooth body control flashes strength in his punch looks to run his feet and unleash his upper body power in
the run game able to grip and turn bodies to wall off lanes able to anchor when he maintains his knee bend intelligent on and off the field and does a nice job
handling pass offs and twists voted a two time team captain and hard to find a coach or teammate who doesn t like him  his name translates to  Bringer of
Joy   adequate frame length to stay at tackle  offering experience at both left and right tackle  also played left guard as a senior in high school  ","Tends to be overly segmented in his set up and execution inconsistent landmark location and needs to improve his pass set depth allows his feet to
slow after pass rushers make initial contact must strengthen his base mechanics needs to do a better job replacing his hands  making it too easy for defenders to
chop swipe his reach his balance tends to wane on downfield blocks  leading to inconsistent results when connecting with moving targets plays hard  but you want
to see more nasty in his finishing skills ",kayode awosika,kayode awosika-OT,,,,-0.05,athletic mover basketball foot smooth body control flash strength punch look run foot unleash upper body power run game able grip turn body wall lane able anchor maintains knee bend intelligent field nice job handling pas offs twist voted two time team captain hard find coach teammate like name translates bringer joy adequate frame length stay tackle offering experience left right tackle also played left guard senior high school,tends overly segmented set execution inconsistent landmark location need improve pas set depth allows foot slow pas rusher make initial contact must strengthen base mechanic need better job replacing hand making easy defender chop swipe reach balance tends wane downfield block leading inconsistent result connecting moving target play hard want see nasty finishing skill,athletic mover basketball foot smooth body control flash strength punch look run foot unleash upper body power run game able grip turn body wall lane able anchor maintains knee bend intelligent field nice job handling pas offs twist voted two time team captain hard find coach teammate like name translates bringer joy adequate frame length stay tackle offering experience left right tackle also played left guard senior high school tends overly segmented set execution inconsistent landmark location need improve pas set depth allows foot slow pas rusher make initial contact must strengthen base mechanic need better job replacing hand making easy defender chop swipe reach balance tends wane downfield block leading inconsistent result connecting moving target play hard want see nasty finishing skill,"['able anchor', 'adequate frame', 'basketball foot', 'better job', 'body control', 'body power', 'experience left', 'finishing skill', 'flash strength', 'frame length']"
645,105.0,ADRIAN EALY,2021,OT,"Large framed blocker and still developing his body good enough athleticism for his size and doesn t lumber in his movements efficient kickslide steps
to ride speed around the pocket has the shock in his hands and upper body power to press defenders off him flashes bully tendencies in the run game  redirecting
defenders or removing them from their feet enough mobility to get out in space and throw his weight at defenders in space his coaches say his consistency in
practice and the meeting room took a jump between the 2019 and 2020 seasons ","Upright  stiff blocker and struggles to bend too easily stood up and driven backwards once rushers attack his frame with momentum sloppy balance
and often forgets his feet late to react vs  counters his arm length falls below what most teams are looking for more likely to grab than punch in his pass
sets tardy with his hands and his placement usually lands wide not a graceful puller or climber and can be late to engage with scraping linebackers pushes his run
blocks instead of latching and driving his feet gets his weight over his toes and can be tossed was primarily a right tackle in college and lacks functional experience
across the line ",adrian ealy,adrian ealy-OT,,,,-0.05,large framed blocker still developing body good enough athleticism size lumber movement efficient kickslide step ride speed around pocket shock hand upper body power press defender flash bully tendency run game redirecting defender removing foot enough mobility get space throw weight defender space coach say consistency practice meeting room took jump season,upright stiff blocker struggle bend easily stood driven backwards rusher attack frame momentum sloppy balance often forgets foot late react counter arm length fall team looking likely grab punch pas set tardy hand placement usually land wide graceful puller climber late engage scraping linebacker push run block instead latching driving foot get weight toe tossed primarily right tackle college lack functional experience across line,large framed blocker still developing body good enough athleticism size lumber movement efficient kickslide step ride speed around pocket shock hand upper body power press defender flash bully tendency run game redirecting defender removing foot enough mobility get space throw weight defender space coach say consistency practice meeting room took jump season upright stiff blocker struggle bend easily stood driven backwards rusher attack frame momentum sloppy balance often forgets foot late react counter arm length fall team looking likely grab punch pas set tardy hand placement usually land wide graceful puller climber late engage scraping linebacker push run block instead latching driving foot get weight toe tossed primarily right tackle college lack functional experience across line,"['arm length', 'block instead', 'body power', 'coach say', 'college lack', 'defender space', 'foot get', 'forgets foot', 'framed blocker', 'functional experience']"
932,124.0,IKEM EKWONU,2022,OT,"Executes outside zone with rare movement skills for his size     high level feet and balance on the move     long arms and explosive hands     has the grip
strength to turn  torque or toss his man     caves in the line on down blocks     his violent knockdowns would be felonies anywhere other than the football field    
mauling latch and drive skills to escort bodies away from the play     creates a firm base to anchor his pass sets     flips his hips with fluid body adjustments to answer
twists loops     wide  engulfing frame to absorb contact and quickly recover after a misfired punch     easily pulls cross formation or downfield     looks to snatch souls
and competes with the same nasty streak for all four quarters     loves football and carries himself with an uplifting attitude     his coaches say his love for football is
genuine and he started showing leadership traits as a true freshman  NFL scout   He kept praising his teammates when all I wanted to do was talk about him       
officially credited with 154 pancakes  67 in 2021  and 47 knockdowns in his career     durable college career  31 consecutive starts  and played interchangeably at left
tackle and left guard ","Habitual over setter and surrenders inside leverage     allows his fundamentals to lax and break down too often     his inefficient pass sets and
eagerness to connect with defenders leads to lunges and misfires with his initial punch     his hands are powerful  but not always disciplined     responsible for 10
penalties over his three years in college  including multiple flags for playing beyond the whistle  his amped up play personality can get away from him at times  ",ikem ekwonu,ikem ekwonu-OT,98286.0,ikem ekwonu,OT,0.06639254720329335,executes outside zone rare movement skill size high level foot balance move long arm explosive hand grip strength turn torque toss man cave line block violent knockdown would felony anywhere football field mauling latch drive skill escort body away play creates firm base anchor pas set flip hip fluid body adjustment answer twist loop wide engulfing frame absorb contact quickly recover misfired punch easily pull cross formation downfield look snatch soul competes nasty streak four quarter love football carry uplifting attitude coach say love football genuine started showing leadership trait true freshman nfl scout kept praising teammate wanted talk officially credited pancake knockdown career durable college career consecutive start played interchangeably left tackle left guard,habitual setter surrender inside leverage allows fundamental lax break often inefficient pas set eagerness connect defender lead lunge misfire initial punch hand powerful always disciplined responsible penalty three year college including multiple flag playing beyond whistle amped play personality get away time,executes outside zone rare movement skill size high level foot balance move long arm explosive hand grip strength turn torque toss man cave line block violent knockdown would felony anywhere football field mauling latch drive skill escort body away play creates firm base anchor pas set flip hip fluid body adjustment answer twist loop wide engulfing frame absorb contact quickly recover misfired punch easily pull cross formation downfield look snatch soul competes nasty streak four quarter love football carry uplifting attitude coach say love football genuine started showing leadership trait true freshman nfl scout kept praising teammate wanted talk officially credited pancake knockdown career durable college career consecutive start played interchangeably left tackle left guard habitual setter surrender inside leverage allows fundamental lax break often inefficient pas set eagerness connect defender lead lunge misfire initial punch hand powerful always disciplined responsible penalty three year college including multiple flag playing beyond whistle amped play personality get away time,"['pas set', 'anchor pas', 'coach say', 'college career', 'absorb contact', 'competes nasty', 'cross formation', 'football field', 'get away', 'grip strength']"
933,125.0,EVAN NEAL,2022,OT,"Massive frame with wide hips to comfortably carry his weight     fluid out of his stance with the lower body coordination to quickly cut off pass rush
angles  allowed only five sacks during his college career      moves with unique flexibility for his size  No  1 on Bruce Feldman s Freaks List      his punch is tight  heavy
and consistently on time     uses his long arms to steer rushers wide of the pocket     there is very little give in his reach  and he won t allow his arms to be chopped
down     casts a wide net in the run game to scoop and drive defenders     his hands are physical and unforgiving at contact     able to cave in the line with his natural
power     has the mobility to pull and trap  swinging his hips to seal lanes     plays with adequate awareness to break down stunts     not a highly penalized player 
drawing only one flag  holding penalty  in 2021     rugged play personality and he looks to finish every play with his competitive nature     named a team captain as a
junior     durable  starting 40 games over the last three seasons and missing only one  due to COVID 19      logged double digit starts at three different positions  left
tackle  right tackle  left guard  in college and should continue to improve once he has continuity at one spot ","Tends to fall off blocks and needs to fortify his balance at contact     can be tossed when he allows his upper half to overextend     inconsistent sustain
and finish in the run game  especially in space     doesn t have elite lateral range in pass protection and can be beaten to the corner     occasionally shows cracks in his
fundamentals  leaving him on the ground too much     needs to continue to develop his play strength     maintained a consistent weight at Alabama  around 350
pounds   but he reached 390 pounds in high school  and the conditioning staff will need to keep a close eye on his weight ",evan neal,evan neal-OT,99063.0,evan neal,OT,-0.050573747339153895,massive frame wide hip comfortably carry weight fluid stance lower body coordination quickly cut pas rush angle allowed five sack college career move unique flexibility size bruce feldman freak list punch tight heavy consistently time us long arm steer rusher wide pocket little give reach allow arm chopped cast wide net run game scoop drive defender hand physical unforgiving contact able cave line natural power mobility pull trap swinging hip seal lane play adequate awareness break stunt highly penalized player drawing one flag holding penalty rugged play personality look finish every play competitive nature named team captain junior durable starting game last three season missing one due covid logged double digit start three different position left tackle right tackle left guard college continue improve continuity one spot,tends fall block need fortify balance contact tossed allows upper half overextend inconsistent sustain finish run game especially space elite lateral range pas protection beaten corner occasionally show crack fundamental leaving ground much need continue develop play strength maintained consistent weight alabama around pound reached pound high school conditioning staff need keep close eye weight,massive frame wide hip comfortably carry weight fluid stance lower body coordination quickly cut pas rush angle allowed five sack college career move unique flexibility size bruce feldman freak list punch tight heavy consistently time us long arm steer rusher wide pocket little give reach allow arm chopped cast wide net run game scoop drive defender hand physical unforgiving contact able cave line natural power mobility pull trap swinging hip seal lane play adequate awareness break stunt highly penalized player drawing one flag holding penalty rugged play personality look finish every play competitive nature named team captain junior durable starting game last three season missing one due covid logged double digit start three different position left tackle right tackle left guard college continue improve continuity one spot tends fall block need fortify balance contact tossed allows upper half overextend inconsistent sustain finish run game especially space elite lateral range pas protection beaten corner occasionally show crack fundamental leaving ground much need continue develop play strength maintained consistent weight alabama around pound reached pound high school conditioning staff need keep close eye weight,"['run game', 'block need', 'balance contact', 'bruce feldman', 'carry weight', 'college career', 'body coordination', 'defender hand', 'different position', 'digit start']"
